1,4e-07,0.5130974650382996,0.38946670293807983,0.3996804654598236,0.43710002303123474
2,45.3590313,0.19972532987594604,0.6921502351760864,0.2325592041015625,0.5927000641822815
3,90.743869,0.12381524592638016,0.7913831472396851,0.1786292940378189,0.6827000975608826
4,136.1242039,0.09437743574380875,0.8339669704437256,0.15526083111763,0.7282000184059143
5,181.5197891,0.07885362207889557,0.8598170280456543,0.11701061576604843,0.7909000515937805
6,226.9047449,0.06926066428422928,0.8728998303413391,0.11281400918960571,0.8055000305175781
7,272.2491484,0.061933066695928574,0.884133517742157,0.10051045566797256,0.8161000609397888
8,317.7109248,0.056260135024785995,0.8934829831123352,0.08618699759244919,0.845300018787384
9,363.099713,0.051590461283922195,0.9010494947433472,0.08219894021749496,0.8558000922203064
10,408.5169127,0.047468401491642,0.9085662961006165,0.07792231440544128,0.8554000854492188
11,453.9148225,0.04428022354841232,0.9119330048561096,0.07620798796415329,0.8658000230789185
12,499.326116,0.040781233459711075,0.9182495474815369,0.0828276202082634,0.8595000505447388
13,544.7599174,0.03840881586074829,0.9229834079742432,0.07379022240638733,0.8730999827384949
14,590.1405434,0.03597336262464523,0.9268330335617065,0.061883773654699326,0.8921000361442566
15,635.5411977,0.03409380838274956,0.9302663207054138,0.06642530113458633,0.8869000673294067
16,680.9192353,0.03161017969250679,0.9344667792320251,0.07120577991008759,0.8787000775337219
17,726.2938249,0.029952866956591606,0.9370165467262268,0.059970226138830185,0.8973000645637512
18,771.6879603,0.028507685288786888,0.9401500821113586,0.05316866561770439,0.9073001146316528
19,817.1023568,0.027410907670855522,0.9419668912887573,0.06610562652349472,0.8821001052856445
20,862.5147596,0.025773758068680763,0.9455167651176453,0.05375668406486511,0.9069000482559204
21,907.8868851,0.024616701528429985,0.947933554649353,0.05262085795402527,0.9131000638008118
22,953.2846426,0.023663261905312538,0.9494004249572754,0.054879844188690186,0.901199996471405
23,998.7491888,0.02270723506808281,0.9522002339363098,0.05176602676510811,0.9098001718521118
24,1044.0919753,0.021679529920220375,0.953200101852417,0.052542585879564285,0.9059000015258789
25,1089.660018,0.020717047154903412,0.9546998143196106,0.04215463250875473,0.9271000027656555
26,1135.4140389,0.020395083352923393,0.9553836584091187,0.05937683582305908,0.8979000449180603
